state,zcta5,ZIPName,County,County2
51,22846,"Penn Laird, VA",Rockingham VA,
51,22847,"Quicksburg, VA",Shenandoah VA,
51,22849,"Shenandoah, VA",Page VA,Rockingham VA
51,22850,"Singers Glen, VA",Rockingham VA,
51,22851,"Stanley, VA",Page VA,
51,22853,"Timberville, VA",Rockingham VA,Shenandoah VA
51,22901,"Charlottesville, VA",Albemarle VA,Charlottesville city VA
51,22902,"Charlottesville, VA",Charlottesville city VA,Albemarle VA
51,22903,"Charlottesville, VA",Charlottesville city VA,Albemarle VA
51,22904,"University of Virginia, VA",Albemarle VA,Charlottesville city VA
51,22911,"Hollymead, VA",Albemarle VA,
51,22920,"Afton, VA",Nelson VA,Albemarle VA
51,22922,"Arrington, VA",Nelson VA,Amherst VA
51,22923,"Barboursville, VA",Greene VA,Orange VA
51,22931,"Covesville, VA",Albemarle VA,
51,22932,"Crozet, VA",Albemarle VA,
51,22935,"Dyke, VA",Greene VA,Albemarle VA
51,22936,"Earlysville, VA",Albemarle VA,
51,22937,"Esmont, VA",Albemarle VA,
51,22938,"Faber, VA",Nelson VA,Albemarle VA
51,22939,"Fishersville, VA",Augusta VA,
51,22940,"Free Union, VA",Albemarle VA,Greene VA
51,22942,"Gordonsville, VA",Louisa VA,Orange VA
51,22943,"Greenwood, VA",Albemarle VA,
51,22946,"Keene, VA",Albemarle VA,
51,22947,"Keswick, VA",Albemarle VA,Louisa VA
51,22948,"Locust Dale, VA",Madison VA,
51,22949,"Lovingston, VA",Nelson VA,
51,22952,"Lyndhurst, VA",Augusta VA,
51,22958,"Nellysford, VA",Nelson VA,Augusta VA
51,22959,"North Garden, VA",Albemarle VA,
51,22960,"Orange, VA",Orange VA,Madison VA
51,22963,"Lake Monticello, VA",Fluvanna VA,
51,22964,"Piney River, VA",Nelson VA,
51,22967,"Roseland, VA",Nelson VA,Amherst VA
51,22968,"Ruckersville, VA",Greene VA,Albemarle VA
51,22969,"Schuyler, VA",Nelson VA,Albemarle VA
51,22971,"Shipman, VA",Nelson VA,
51,22972,"Somerset, VA",Orange VA,
51,22973,"Stanardsville, VA",Greene VA,Madison VA
51,22974,"Troy, VA",Fluvanna VA,Louisa VA
51,22976,"Tyro, VA",Nelson VA,
51,22980,"Waynesboro, VA",Waynesboro city VA,Augusta VA
51,22989,"Woodberry Forest, VA",Madison VA,
51,23002,"Amelia Court House, VA",Amelia VA,Nottoway VA
51,23004,"Arvonia, VA",Buckingham VA,
51,23005,"Ashland, VA",Hanover VA,
51,23009,"Aylett, VA",King William VA,
51,23011,"Barhamsville, VA",New Kent VA,
51,23015,"Beaverdam, VA",Hanover VA,Spotsylvania VA
51,23021,"Bohannon, VA",Mathews VA,
51,23022,"Bremo Bluff, VA",Fluvanna VA,
51,23023,"Bruington, VA",King and Queen VA,
51,23024,"Bumpass, VA",Louisa VA,Spotsylvania VA
51,23025,"Cardinal, VA",Mathews VA,
51,23027,"Cartersville, VA",Cumberland VA,
51,23030,"Charles City, VA",Charles City VA,Henrico VA
51,23032,"Church View, VA",Middlesex VA,
51,23035,"Cobbs Creek, VA",Mathews VA,
51,23038,"Columbia, VA",Goochland VA,Cumberland VA
51,23039,"Crozier, VA",Goochland VA,
51,23040,"Cumberland, VA",Cumberland VA,Buckingham VA
51,23043,"Deltaville, VA",Middlesex VA,
51,23045,"Diggs, VA",Mathews VA,
51,23047,"Doswell, VA",Hanover VA,Caroline VA
51,23050,"Dutton, VA",Mathews VA,Gloucester VA
51,23055,"Fork Union, VA",Fluvanna VA,
51,23056,"Foster, VA",Mathews VA,
51,23059,"Glen Allen, VA",Henrico VA,Hanover VA
51,23060,"Glen Allen, VA",Henrico VA,
51,23061,"Gloucester, VA",Gloucester VA,
51,23062,"Gloucester Point, VA",Gloucester VA,
51,23063,"Goochland, VA",Goochland VA,
51,23064,"Gwynn, VA",Mathews VA,
51,23065,"Gum Spring, VA",Goochland VA,Louisa VA
51,23066,"Gwynn, VA",Mathews VA,
51,23068,"Hallieford, VA (PO Boxes)",Mathews VA,
51,23069,"Hanover, VA",Hanover VA,Caroline VA
51,23070,"Hardyville, VA",Middlesex VA,
51,23071,"Hartfield, VA",Middlesex VA,
51,23072,"Gloucester Point, VA",Gloucester VA,
51,23075,"Highland Springs, VA",Henrico VA,
51,23076,"Hudgins, VA",Mathews VA,
51,23079,"Jamaica, VA",Middlesex VA,
51,23083,"Jetersville, VA",Amelia VA,Nottoway VA
51,23084,"Kents Store, VA",Fluvanna VA,Goochland VA
51,23085,"King And Queen Court House, VA",King and Queen VA,
51,23086,"King William, VA",King William VA,
51,23089,"Lanexa, VA",New Kent VA,James City VA
51,23091,"Little Plymouth, VA",King and Queen VA,
51,23092,"Locust Hill, VA",Middlesex VA,
51,23093,"Louisa, VA",Louisa VA,Goochland VA
51,23102,"Maidens, VA",Goochland VA,Louisa VA
51,23103,"Manakin Sabot, VA",Goochland VA,
51,23106,"Manquin, VA",King William VA,
51,23108,"Mascot, VA",King and Queen VA,
51,23109,"Mathews, VA",Mathews VA,
51,23110,"Mattaponi, VA",King and Queen VA,
51,23111,"Mechanicsville, VA",Hanover VA,
51,23112,"Midlothian, VA",Chesterfield VA,
51,23113,"Midlothian, VA",Chesterfield VA,Powhatan VA
51,23114,"Midlothian, VA",Chesterfield VA,
51,23115,"Millers Tavern, VA (PO Boxes)",Essex VA,
51,23116,"Mechanicsville, VA",Hanover VA,
51,23117,"Mineral, VA",Louisa VA,Spotsylvania VA
51,23119,"Moon, VA",Mathews VA,
51,23120,"Moseley, VA",Chesterfield VA,Powhatan VA
51,23123,"New Canton, VA",Buckingham VA,Cumberland VA
51,23124,"New Kent, VA",New Kent VA,
51,23125,"New Point, VA",Mathews VA,
51,23126,"Newtown, VA",King and Queen VA,
51,23128,"North, VA",Mathews VA,Gloucester VA
51,23129,"Oilville, VA",Goochland VA,
51,23130,"Onemo, VA",Mathews VA,
51,23138,"Port Haywood, VA",Mathews VA,
51,23139,"Powhatan, VA",Powhatan VA,Cumberland VA
51,23140,"Providence Forge, VA",New Kent VA,Charles City VA
51,23141,"Quinton, VA",New Kent VA,
51,23146,"Rockville, VA",Hanover VA,Goochland VA
51,23148,"Saint Stephens Church, VA",King and Queen VA,Essex VA
51,23149,"Saluda, VA",Middlesex VA,Gloucester VA
51,23150,"Sandston, VA",Henrico VA,
51,23153,"Sandy Hook, VA",Goochland VA,
51,23156,"Shacklefords, VA",King and Queen VA,
51,23160,"State Farm, VA",Powhatan VA,Goochland VA
51,23161,"Stevensville, VA",King and Queen VA,
51,23163,"Susan, VA",Mathews VA,
51,23168,"Toano, VA",James City VA,
51,23169,"Topping, VA",Middlesex VA,
51,23173,"Richmond, VA",Richmond city VA,
51,23175,"Urbanna, VA",Middlesex VA,
51,23176,"Wake, VA",Middlesex VA,
51,23177,"Walkerton, VA",King and Queen VA,King William VA
51,23180,"Water View, VA",Middlesex VA,
51,23181,"West Point, VA",King William VA,New Kent VA
51,23185,"Williamsburg, VA",James City VA,Williamsburg city VA
51,23188,"Williamsburg, VA",James City VA,York VA
51,23192,"Montpelier, VA",Hanover VA,Louisa VA
51,23219,"Richmond, VA",Richmond city VA,
51,23220,"Richmond, VA",Richmond city VA,
51,23221,"Richmond, VA",Richmond city VA,
51,23222,"Richmond, VA",Richmond city VA,Henrico VA
51,23223,"Richmond, VA",Henrico VA,Richmond city VA
51,23224,"Richmond, VA",Richmond city VA,Chesterfield VA
51,23225,"Richmond, VA",Richmond city VA,Chesterfield VA
51,23226,"Richmond, VA",Richmond city VA,Henrico VA
51,23227,"Richmond, VA",Henrico VA,Richmond city VA
51,23228,"Laurel, VA",Henrico VA,
51,23229,"Tuckahoe, VA",Henrico VA,
51,23230,"Richmond, VA",Henrico VA,Richmond city VA
51,23231,"Richmond, VA",Henrico VA,Richmond city VA
51,23233,"Short Pump, VA",Henrico VA,Goochland VA
51,23234,"Meadowbrook, VA",Chesterfield VA,Richmond city VA
51,23235,"Bon Air, VA",Chesterfield VA,Richmond city VA
51,23236,"Richmond, VA",Chesterfield VA,
51,23237,"Richmond, VA",Chesterfield VA,
51,23238,"Richmond, VA",Henrico VA,Goochland VA
51,23294,"Richmond, VA",Henrico VA,
51,23301,"Accomac, VA",Accomack VA,
51,23302,"Assawoman, VA",Accomack VA,
51,23303,"Atlantic, VA",Accomack VA,
51,23304,"Battery Park, VA (PO Boxes)",Isle of Wight VA,
51,23306,"Belle Haven, VA",Accomack VA,
51,23307,"Birdsnest, VA",Northampton VA,
51,23308,"Bloxom, VA",Accomack VA,
51,23310,"Cape Charles, VA",Northampton VA,
51,23313,"Capeville, VA (PO Boxes)",Northampton VA,
51,23314,"Carrollton, VA",Isle of Wight VA,
51,23315,"Carrsville, VA",Isle of Wight VA,
51,23316,"Cheriton, VA",Northampton VA,
51,23320,"Chesapeake, VA",Chesapeake city VA,
51,23321,"Chesapeake, VA",Chesapeake city VA,Suffolk city VA
51,23322,"Chesapeake, VA",Chesapeake city VA,
51,23323,"Chesapeake, VA",Chesapeake city VA,
51,23324,"Chesapeake, VA",Chesapeake city VA,
51,23325,"Chesapeake, VA",Chesapeake city VA,
51,23336,"Chincoteague, VA",Accomack VA,
51,23337,"Wattsville, VA",Accomack VA,
51,23347,"Eastville, VA (PO Boxes)",Northampton VA,
51,23350,"Exmore, VA",Northampton VA,
51,23354,"Franktown, VA",Northampton VA,
51,23356,"Captains Cove, VA",Accomack VA,
51,23357,"Chase Crossing, VA",Accomack VA,
51,23358,"Hacksneck, VA (PO Boxes)",Accomack VA,
51,23359,"Hallwood, VA",Accomack VA,
51,23389,"Harborton, VA",Accomack VA,
51,23395,"Horntown, VA",Accomack VA,
51,23398,"Jamesville, VA (PO Boxes)",Northampton VA,
51,23401,"Keller, VA",Accomack VA,
51,23405,"Machipongo, VA",Northampton VA,
51,23407,"Nelsonia, VA",Accomack VA,
51,23408,"Marionville, VA (PO Boxes)",Northampton VA,
51,23409,"Mears, VA",Accomack VA,
51,23410,"Melfa, VA",Accomack VA,
51,23413,"Nassawadox, VA",Northampton VA,
51,23414,"Nelsonia, VA",Accomack VA,
51,23415,"New Church, VA",Accomack VA,
51,23416,"Oak Hall, VA",Accomack VA,
51,23417,"Onancock, VA",Accomack VA,
51,23418,"Onley, VA",Accomack VA,
51,23420,"Painter, VA",Accomack VA,
51,23421,"Parksley, VA",Accomack VA,
51,23422,"Pungoteague, VA",Accomack VA,
51,23423,"Quinby, VA",Accomack VA,
51,23426,"Sanford, VA",Accomack VA,
51,23427,"Saxis, VA",Accomack VA,
51,23430,"Smithfield, VA",Isle of Wight VA,
51,23432,"Suffolk, VA",Suffolk city VA,
51,23433,"Suffolk, VA",Suffolk city VA,
51,23434,"Suffolk, VA",Suffolk city VA,
51,23435,"Suffolk, VA",Suffolk city VA,
51,23436,"Suffolk, VA",Suffolk city VA,
51,23437,"Suffolk, VA",Suffolk city VA,
51,23438,"Suffolk, VA",Suffolk city VA,
51,23440,"Tangier, VA",Accomack VA,
51,23441,"Tasley, VA",Accomack VA,
51,23442,"Temperanceville, VA",Accomack VA,
51,23451,"Virginia Beach, VA",Virginia Beach city VA,
51,23452,"Virginia Beach, VA",Virginia Beach city VA,
51,23453,"Virginia Beach, VA",Virginia Beach city VA,
51,23454,"Virginia Beach, VA",Virginia Beach city VA,
51,23455,"Virginia Beach, VA",Virginia Beach city VA,
51,23456,"Virginia Beach, VA",Virginia Beach city VA,
51,23457,"Virginia Beach, VA",Virginia Beach city VA,
51,23459,"Virginia Beach, VA",Virginia Beach city VA,
51,23460,"Virginia Beach, VA",Virginia Beach city VA,
51,23461,"Virginia Beach, VA",Virginia Beach city VA,
51,23462,"Virginia Beach, VA",Virginia Beach city VA,
51,23464,"Virginia Beach, VA",Virginia Beach city VA,
51,23480,"Wachapreague, VA",Accomack VA,
51,23486,"Willis Wharf, VA (PO Boxes)",Northampton VA,
51,23487,"Windsor, VA",Isle of Wight VA,
51,23488,"Withams, VA (PO Boxes)",Accomack VA,
51,23502,"Norfolk, VA",Norfolk city VA,
51,23503,"Norfolk, VA",Norfolk city VA,
51,23504,"Norfolk, VA",Norfolk city VA,
51,23505,"Norfolk, VA",Norfolk city VA,
51,23507,"Norfolk, VA",Norfolk city VA,
51,23508,"Norfolk, VA",Norfolk city VA,
51,23509,"Norfolk, VA",Norfolk city VA,
51,23510,"Norfolk, VA",Norfolk city VA,
51,23511,"Norfolk, VA",Norfolk city VA,
51,23513,"Norfolk, VA",Norfolk city VA,
51,23517,"Norfolk, VA",Norfolk city VA,
51,23518,"Norfolk, VA",Norfolk city VA,
51,23523,"Norfolk, VA",Norfolk city VA,
51,23601,"Newport News, VA",Newport News city VA,
51,23602,"Newport News, VA",Newport News city VA,York VA
51,23603,"Newport News, VA",Newport News city VA,York VA
51,23604,"Newport News, VA",Newport News city VA,
51,23605,"Newport News, VA",Newport News city VA,Hampton city VA
51,23606,"Newport News, VA",Newport News city VA,
51,23607,"Newport News, VA",Newport News city VA,
51,23608,"Newport News, VA",Newport News city VA,
51,23651,"Hampton, VA",Hampton city VA,
51,23661,"Hampton, VA",Hampton city VA,
51,23662,"Poquoson, VA",Poquoson city VA,
51,23663,"Hampton, VA",Hampton city VA,
51,23664,"Hampton, VA",Hampton city VA,
51,23665,"Bethel Manor, VA",York VA,Hampton city VA
51,23666,"Hampton, VA",Hampton city VA,
51,23669,"Hampton, VA",Hampton city VA,
51,23690,"Yorktown, VA",York VA,
51,23691,"Yorktown, VA",York VA,
51,23692,"Yorktown, VA",York VA,
51,23693,"Yorktown, VA",York VA,
51,23696,"Seaford, VA",York VA,
51,23701,"Portsmouth, VA",Portsmouth city VA,
51,23702,"Portsmouth, VA",Portsmouth city VA,
51,23703,"Portsmouth, VA",Portsmouth city VA,
51,23704,"Portsmouth, VA",Portsmouth city VA,
51,23707,"Portsmouth, VA",Portsmouth city VA,
51,23708,"Portsmouth, VA",Portsmouth city VA,
51,23709,"Portsmouth, VA",Portsmouth city VA,
51,23801,"Fort Lee, VA",Prince George VA,
51,23803,"Petersburg, VA",Petersburg city VA,Chesterfield VA
51,23805,"Petersburg, VA",Petersburg city VA,Prince George VA
51,23806,"Ettrick, VA",Chesterfield VA,
51,23821,"Alberta, VA",Brunswick VA,
51,23824,"Blackstone, VA",Nottoway VA,Brunswick VA
51,23827,"Boykins, VA",Southampton VA,
51,23828,"Branchville, VA",Southampton VA,
51,23829,"Capron, VA",Southampton VA,
51,23830,"Carson, VA",Prince George VA,Dinwiddie VA
51,23831,"Chester, VA",Chesterfield VA,
51,23832,"Chesterfield, VA",Chesterfield VA,
51,23833,"Church Road, VA",Dinwiddie VA,Amelia VA
51,23834,"Colonial Heights, VA",Colonial Heights city VA,Chesterfield VA
51,23836,"Chester, VA",Chesterfield VA,
51,23837,"Courtland, VA",Southampton VA,Sussex VA
51,23838,"Chesterfield, VA",Chesterfield VA,
51,23839,"Dendron, VA",Surry VA,
51,23840,"Dewitt, VA",Dinwiddie VA,
51,23841,"Dinwiddie, VA",Dinwiddie VA,
51,23842,"Disputanta, VA",Prince George VA,Sussex VA
51,23843,"Dolphin, VA",Brunswick VA,
51,23844,"Drewryville, VA",Southampton VA,
51,23845,"Ebony, VA",Brunswick VA,
51,23846,"Elberon, VA",Surry VA,
51,23847,"Emporia, VA",Greensville VA,Emporia city VA
51,23850,"Ford, VA",Dinwiddie VA,Amelia VA
51,23851,"Franklin, VA",Franklin city VA,Southampton VA
51,23856,"Freeman, VA",Brunswick VA,Greensville VA
51,23857,"Gasburg, VA",Brunswick VA,
51,23860,"Hopewell, VA",Hopewell city VA,Prince George VA
51,23866,"Ivor, VA",Southampton VA,Isle of Wight VA
51,23867,"Jarratt, VA",Greensville VA,Sussex VA
51,23868,"Lawrenceville, VA",Brunswick VA,
51,23872,"Mc Kenney, VA",Dinwiddie VA,
51,23874,"Newsoms, VA",Southampton VA,
51,23875,"Prince George, VA",Prince George VA,
51,23876,"Rawlings, VA",Brunswick VA,
51,23878,"Sedley, VA",Southampton VA,
51,23879,"Skippers, VA",Greensville VA,
51,23881,"Spring Grove, VA",Surry VA,Prince George VA
51,23882,"Stony Creek, VA",Sussex VA,Dinwiddie VA
51,23883,"Surry, VA",Surry VA,
51,23884,"Sussex, VA",Sussex VA,
51,23885,"Sutherland, VA",Dinwiddie VA,
51,23887,"Gasburg, VA",Brunswick VA,
51,23888,"Wakefield, VA",Sussex VA,Southampton VA
51,23889,"Warfield, VA",Brunswick VA,
51,23890,"Waverly, VA",Sussex VA,Surry VA
51,23891,"Sussex Correctional Facility, Waverly, V",Sussex VA,
51,23893,"White Plains, VA",Brunswick VA,
51,23894,"Wilsons, VA",Dinwiddie VA,
51,23897,"Yale, VA",Sussex VA,
51,23898,"Zuni, VA",Isle of Wight VA,Southampton VA
51,23899,"Claremont, VA",Surry VA,
51,23901,"Farmville, VA",Prince Edward VA,Cumberland VA
51,23909,"Farmville, VA",Prince Edward VA,
51,23915,"Baskerville, VA",Mecklenburg VA,
51,23917,"Boydton, VA",Mecklenburg VA,
51,23919,"Bracey, VA",Mecklenburg VA,Brunswick VA
51,23920,"Brodnax, VA",Brunswick VA,Mecklenburg VA
51,23921,"Buckingham, VA",Buckingham VA,
51,23922,"Burkeville, VA",Nottoway VA,Prince Edward VA
51,23923,"Charlotte Court House, VA",Charlotte VA,Prince Edward VA
51,23924,"Chase City, VA",Mecklenburg VA,Lunenburg VA
51,23927,"Clarksville, VA",Mecklenburg VA,
51,23930,"Crewe, VA",Nottoway VA,
51,23934,"Cullen, VA",Charlotte VA,Prince Edward VA
51,23936,"Dillwyn, VA",Buckingham VA,Cumberland VA
51,23937,"Drakes Branch, VA",Charlotte VA,Lunenburg VA
51,23938,"Dundas, VA",Brunswick VA,Lunenburg VA
51,23942,"Green Bay, VA",Prince Edward VA,Lunenburg VA
51,23943,"Hampden-Sydney, VA",Prince Edward VA,
51,23944,"Kenbridge, VA",Lunenburg VA,
51,23947,"Keysville, VA",Charlotte VA,Lunenburg VA
51,23950,"La Crosse, VA",Mecklenburg VA,Brunswick VA
51,23952,"Lunenburg, VA",Lunenburg VA,
51,23954,"Meherrin, VA",Prince Edward VA,Lunenburg VA
51,23958,"Pamplin, VA",Appomattox VA,Prince Edward VA
51,23959,"Phenix, VA",Charlotte VA,
51,23960,"Prospect, VA",Prince Edward VA,Appomattox VA
51,23962,"Randolph, VA",Charlotte VA,Halifax VA
51,23963,"Red House, VA",Charlotte VA,Campbell VA
51,23964,"Red Oak, VA",Charlotte VA,Mecklenburg VA
51,23966,"Rice, VA",Prince Edward VA,Amelia VA
51,23967,"Saxe, VA",Charlotte VA,
51,23968,"Skipwith, VA",Mecklenburg VA,
51,23970,"South Hill, VA",Mecklenburg VA,Lunenburg VA
51,23974,"Victoria, VA",Lunenburg VA,
51,23976,"Wylliesburg, VA",Charlotte VA,
51,24011,"Roanoke, VA",Roanoke city VA,
51,24012,"Roanoke, VA",Roanoke city VA,Roanoke VA
51,24013,"Roanoke, VA",Roanoke city VA,
51,24014,"Roanoke, VA",Roanoke city VA,Roanoke VA
51,24015,"Roanoke, VA",Roanoke city VA,Roanoke VA
51,24016,"Roanoke, VA",Roanoke city VA,
51,24017,"Roanoke, VA",Roanoke city VA,
51,24018,"Cave Spring, VA",Roanoke VA,Roanoke city VA
51,24019,"Hollins, VA",Roanoke VA,Botetourt VA
51,24020,"Hollins, VA",Roanoke VA,
51,24053,"Ararat, VA",Patrick VA,Carroll VA
51,24054,"Axton, VA",Henry VA,Pittsylvania VA
51,24055,"Bassett, VA",Henry VA,Franklin VA
51,24058,"Belspring, VA",Pulaski VA,
51,24059,"Bent Mountain, VA",Roanoke VA,Franklin VA
51,24060,"Blacksburg, VA",Montgomery VA,
51,24064,"Blue Ridge, VA",Botetourt VA,Bedford VA
51,24065,"Boones Mill, VA",Franklin VA,Roanoke VA
51,24066,"Buchanan, VA",Botetourt VA,Rockbridge VA
51,24067,"Callaway, VA",Franklin VA,
51,24069,"Cascade, VA",Pittsylvania VA,
51,24070,"Catawba, VA",Roanoke VA,Craig VA
51,24072,"Check, VA",Floyd VA,
51,24073,"Christiansburg, VA",Montgomery VA,
51,24076,"Claudville, VA",Patrick VA,
51,24077,"Cloverdale, VA",Botetourt VA,
51,24078,"Collinsville, VA",Henry VA,
51,24079,"Copper Hill, VA",Floyd VA,Franklin VA
51,24082,"Critz, VA",Patrick VA,
51,24083,"Daleville, VA",Botetourt VA,
51,24084,"Dublin, VA",Pulaski VA,Bland VA
51,24085,"Eagle Rock, VA",Botetourt VA,Alleghany VA
51,24086,"Eggleston, VA",Giles VA,
51,24087,"Elliston, VA",Montgomery VA,Roanoke VA
51,24088,"Ferrum, VA",Franklin VA,Patrick VA
51,24089,"Fieldale, VA",Henry VA,
51,24090,"Fincastle, VA",Botetourt VA,
51,24091,"Floyd, VA",Floyd VA,Patrick VA
51,24092,"Glade Hill, VA",Franklin VA,
51,24093,"Glen Lyn, VA",Giles VA,
51,24095,"Goodview, VA",Bedford VA,
51,24101,"Hardy, VA",Franklin VA,Bedford VA
51,24102,"Henry, VA",Franklin VA,Henry VA
51,24104,"Huddleston, VA",Bedford VA,
51,24105,"Indian Valley, VA",Floyd VA,Carroll VA
51,24112,"Martinsville, VA",Henry VA,Martinsville city VA
51,24120,"Meadows Of Dan, VA",Patrick VA,Floyd VA
51,24121,"Moneta, VA",Bedford VA,Franklin VA
51,24122,"Montvale, VA",Bedford VA,
51,24124,"Narrows, VA",Giles VA,Bland VA
51,24127,"New Castle, VA",Craig VA,
51,24128,"Newport, VA",Giles VA,Craig VA
51,24131,"Paint Bank, VA",Craig VA,
51,24132,"Parrott, VA",Pulaski VA,
51,24133,"Patrick Springs, VA",Patrick VA,
51,24134,"Pearisburg, VA",Giles VA,
51,24136,"Pembroke, VA",Giles VA,
51,24137,"Penhook, VA",Franklin VA,Pittsylvania VA
51,24138,"Pilot, VA",Montgomery VA,Floyd VA
51,24139,"Pittsville, VA",Pittsylvania VA,Bedford VA
51,24141,"Radford, VA",Radford city VA,Pulaski VA
51,24142,"Radford, VA",Radford city VA,
51,24147,"Rich Creek, VA",Giles VA,
51,24148,"Ridgeway, VA",Henry VA,
51,24149,"Riner, VA",Montgomery VA,Floyd VA
51,24150,"Ripplemead, VA",Giles VA,
51,24151,"Rocky Mount, VA",Franklin VA,
51,24153,"Salem, VA",Salem city VA,Roanoke VA
51,24161,"Sandy Level, VA",Pittsylvania VA,
51,24162,"Shawsville, VA",Montgomery VA,Floyd VA
51,24165,"Spencer, VA",Henry VA,Patrick VA
51,24167,"Staffordsville, VA",Giles VA,
51,24168,"Stanleytown, VA",Henry VA,
51,24171,"Stuart, VA",Patrick VA,
51,24174,"Thaxton, VA",Bedford VA,
51,24175,"Troutville, VA",Botetourt VA,Roanoke VA
51,24176,"Union Hall, VA",Franklin VA,
51,24179,"Vinton, VA",Roanoke VA,Bedford VA
51,24184,"Wirtz, VA",Franklin VA,
51,24185,"Woolwine, VA",Patrick VA,
51,24201,"Bristol, VA",Bristol city VA,
51,24202,"Bristol, VA",Washington VA,Bristol city VA
51,24210,"Abingdon, VA",Washington VA,
51,24211,"Abingdon, VA",Washington VA,
51,24216,"Appalachia, VA",Wise VA,
51,24217,"Bee, VA",Dickenson VA,Buchanan VA
51,24219,"Big Stone Gap, VA",Wise VA,Lee VA
51,24220,"Birchleaf, VA",Dickenson VA,
51,24221,"Blackwater, VA",Lee VA,Scott VA
51,24224,"Castlewood, VA",Russell VA,
51,24225,"Cleveland, VA",Russell VA,
51,24226,"Clinchco, VA",Dickenson VA,
51,24228,"Clintwood, VA",Dickenson VA,
51,24230,"Coeburn, VA",Wise VA,Dickenson VA
51,24236,"Damascus, VA",Washington VA,
51,24237,"Dante, VA",Dickenson VA,Russell VA
51,24239,"Davenport, VA",Buchanan VA,
51,24243,"Dryden, VA",Lee VA,
51,24244,"Duffield, VA",Scott VA,Lee VA
51,24245,"Dungannon, VA",Scott VA,
51,24246,"East Stone Gap, VA (PO Boxes)",Wise VA,
51,24248,"Ewing, VA",Lee VA,
51,24250,"Fort Blackmore, VA",Scott VA,
51,24251,"Gate City, VA",Scott VA,
51,24256,"Haysi, VA",Dickenson VA,Buchanan VA
51,24258,"Hiltons, VA",Scott VA,Washington VA
51,24260,"Honaker, VA",Russell VA,Buchanan VA
51,24263,"Jonesville, VA",Lee VA,
51,24265,"Keokee, VA",Lee VA,
51,24266,"Lebanon, VA",Russell VA,
51,24269,"Mc Clure, VA",Dickenson VA,
51,24270,"Mendota, VA",Washington VA,
51,24271,"Nickelsville, VA",Scott VA,
51,24272,"Nora, VA",Dickenson VA,
51,24273,"Norton, VA",Norton city VA,Wise VA
51,24277,"Pennington Gap, VA",Lee VA,
51,24279,"Pound, VA",Wise VA,
51,24280,"Rosedale, VA",Russell VA,
51,24281,"Rose Hill, VA",Lee VA,
51,24282,"Saint Charles, VA",Lee VA,
51,24283,"Saint Paul, VA",Wise VA,Russell VA
51,24290,"Weber City, VA",Scott VA,
51,24292,"Whitetop, VA",Grayson VA,
51,24293,"Wise, VA",Wise VA,
51,24301,"Pulaski, VA",Pulaski VA,
51,24311,"Atkins, VA",Smyth VA,
51,24312,"Austinville, VA",Carroll VA,Wythe VA
51,24313,"Barren Springs, VA",Wythe VA,Pulaski VA
